branch_id,week_start_date,Act_5_0__40944,Act_5_0__45308,Act_5_0__82324,Act_5_0__89097,Act_5_0__94157,Act_5_0__96723,num_holidays,is_region_1,is_region_2
Org_5_1_25486114_58721,2015-08-17,118.66,236.208,206.992,219.394,328.73,161.082,0,0,1
Org_5_1_25486114_58721,2015-08-24,115.894,241.446,187.25,209.195,279.829,155.849,0,0,1
Org_5_1_25486114_58721,2015-08-31,140.504,207.399,212.805,203.975,229.308,209.805,0,0,1
Org_5_1_25486114_58721,2015-09-07,100.826,209.39,274.968,217.506,282.945,164.946,1,0,1
Org_5_1_25486114_58721,2015-09-14,80.874,196.482,310.3,230.243,285.452,194.721,0,0,1
Org_5_1_25486114_58721,2015-09-21,52.763,164.221,346.658,215.178,268.236,171.997,0,0,1
Org_5_1_25486114_58721,2015-09-28,54.626,128.296,376.411,214.617,225.048,202.209,0,0,1
Org_5_1_25486114_58721,2015-10-05,85.835,170.708,386.369,256.351,294.832,191.213,0,0,1
Org_5_1_25486114_58721,2015-10-12,88.534,171.947,347.365,198.804,346.082,182.373,1,0,1
Org_5_1_25486114_58721,2015-10-19,90.82,167.633,425.331,203.065,292.903,150.232,0,0,1
Org_5_1_25486114_58721,2015-10-26,123.745,194.278,387.176,192.904,357.516,169.68,0,0,1
Org_5_1_25486114_58721,2015-11-02,170.686,217.284,418.544,220.213,435.156,164.175,0,0,1
Org_5_1_25486114_58721,2015-11-09,171.218,224.608,515.344,221.066,399.933,185.377,1,0,1
Org_5_1_25486114_58721,2015-11-16,183.671,224.813,496.857,231.445,376.712,158.552,0,0,1
Org_5_1_25486114_58721,2015-11-23,142.507,156.605,529.653,157.048,330.217,139.299,1,0,1
Org_5_1_25486114_58721,2015-11-30,253.786,213.392,547.591,332.732,433.245,211.923,0,0,1
Org_5_1_25486114_58721,2015-12-07,273.563,264.324,634.532,428.466,462.801,207.767,0,0,1
Org_5_1_25486114_58721,2015-12-14,223.635,194.091,503.824,374.802,511.033,221.984,0,0,1
Org_5_1_25486114_58721,2015-12-21,145.92,120.99,461.11,390.467,288.26,139.802,1,0,1
Org_5_1_25486114_58721,2015-12-28,196.036,110.145,397.77,372.092,214.683,137.31,1,0,1
Org_5_1_25486114_58721,2016-01-04,235.653,207.874,493.406,435.462,426.646,216.589,0,0,1
Org_5_1_25486114_58721,2016-01-11,229.921,260.416,395.526,350.072,366.573,248.793,0,0,1
Org_5_1_25486114_58721,2016-01-18,87.666,178.408,268.178,197.451,275.335,122.508,1,0,1
Org_5_1_25486114_58721,2016-01-25,97.035,216.403,324.423,215.849,214.003,158.629,0,0,1
Org_5_1_25486114_58721,2016-02-01,136.649,206.256,305.128,277.629,250.045,225.002,0,0,1
Org_5_1_25486114_58721,2016-02-08,146.267,249.677,311.764,247.713,322.004,233.459,0,0,1
Org_5_1_25486114_58721,2016-02-15,137.472,239.964,325.863,186.445,397.173,199.034,0,0,1
Org_5_1_25486114_58721,2016-02-22,144.172,246.447,339.648,152.501,364.094,157.704,0,0,1
Org_5_1_25486114_58721,2016-02-29,166.934,212.762,387.976,216.309,379.695,203.397,0,0,1
Org_5_1_25486114_58721,2016-03-07,164.923,259.538,484.762,273.279,457.021,178.585,0,0,1
Org_5_1_25486114_58721,2016-03-14,160.249,242.107,444.223,293.412,467.094,173.349,0,0,1
Org_5_1_25486114_58721,2016-03-21,149.398,196.894,544.982,293.507,420.411,140.056,0,0,1
Org_5_1_25486114_58721,2016-03-28,182.935,228.32,527.769,351.041,325.832,152.078,0,0,1
Org_5_1_25486114_58721,2016-04-04,167.703,220.876,456.199,511.495,378.309,195.702,0,0,1
Org_5_1_25486114_58721,2016-04-11,154.288,208.892,645.66,351.341,396.765,201.708,0,0,1
Org_5_1_25486114_58721,2016-04-18,107.294,182.349,497.118,231.942,254.58,169.813,0,0,1
Org_5_1_25486114_58721,2016-04-25,95.915,210.91,513.955,188.362,237.787,205.257,0,0,1
Org_5_1_25486114_58721,2016-05-02,101.257,187.771,513.065,227.063,253.469,215.313,0,0,1
Org_5_1_25486114_58721,2016-05-09,117.698,245.377,502.736,254.315,242.143,222.819,0,0,1
Org_5_1_25486114_58721,2016-05-16,119.585,204.814,345.175,213.026,236.655,148.512,0,0,1
Org_5_1_25486114_58721,2016-05-23,106.697,211.945,346.303,242.386,212.601,138.836,0,0,1
Org_5_1_25486114_58721,2016-05-30,106.529,248.951,306.522,258.222,213.255,136.251,1,0,1
Org_5_1_25486114_58721,2016-06-06,175.685,319.973,384.091,375.936,340.828,191.278,0,0,1
Org_5_1_25486114_58721,2016-06-13,141.582,332.979,434.909,343.749,498.747,240.017,0,0,1
Org_5_1_25486114_58721,2016-06-20,134.36,358.702,478.264,360.52,451.333,216.83,0,0,1
Org_5_1_26299065_82433,2014-11-10,148.776,218.812,306.645,108.457,271.781,81.97,1,0,1
Org_5_1_26299065_82433,2014-11-17,147.066,220.349,373.721,93.993,223.963,86.122,0,0,1
Org_5_1_26299065_82433,2014-11-24,118.77,208.434,226.085,105.224,184.413,79.282,1,0,1
Org_5_1_26299065_82433,2014-12-01,192.214,232.219,441.505,130.392,188.234,128.324,0,0,1
Org_5_1_26299065_82433,2014-12-08,225.045,256.07,498.747,170.293,222.75,150.458,0,0,1
Org_5_1_26299065_82433,2014-12-15,159.718,203.09,416.947,149.151,289.493,151.054,0,0,1
Org_5_1_26299065_82433,2014-12-22,130.904,119.013,375.002,146.573,261.51,136.141,1,0,1
Org_5_1_26299065_82433,2014-12-29,133.609,136.975,305.659,162.135,253.673,128.901,1,0,1
Org_5_1_26299065_82433,2015-01-05,151.65,189.077,464.529,189.625,261.88,157.712,0,0,1
Org_5_1_26299065_82433,2015-01-12,130.129,250.161,481.675,181.625,238.062,154.966,0,0,1
Org_5_1_26299065_82433,2015-01-19,85.134,201.92,338.089,85.104,124.656,80.905,1,0,1
Org_5_1_26299065_82433,2015-01-26,93.403,272.084,433.832,132.852,122.674,92.51,0,0,1
Org_5_1_26299065_82433,2015-02-02,101.532,267.345,435.786,146.477,146.836,85.312,0,0,1
Org_5_1_26299065_82433,2015-02-09,125.881,368.559,517.779,155.824,205.058,103.687,0,0,1
Org_5_1_26299065_82433,2015-02-16,94.742,329.508,550.532,104.406,218.037,99.679,0,0,1
Org_5_1_26299065_82433,2015-02-23,139.494,262.464,551.252,108.184,264.954,85.829,0,0,1
Org_5_1_26299065_82433,2015-03-02,131.352,328.144,578.913,127.103,314.479,124.484,0,0,1
Org_5_1_26299065_82433,2015-03-09,140.701,376.627,612.547,143.449,308.431,122.515,0,0,1
Org_5_1_26299065_82433,2015-03-16,107.479,260.062,516.621,108.199,265.142,134.111,0,0,1
Org_5_1_26299065_82433,2015-03-23,115.507,226.544,502.753,110.133,267.918,132.881,0,0,1
Org_5_1_26299065_82433,2015-03-30,103.247,241.666,490.856,119.299,227.362,125.26,0,0,1
Org_5_1_26299065_82433,2015-04-06,130.1,262.026,577.606,124.715,235.78,110.618,0,0,1
Org_5_1_26299065_82433,2015-04-13,127.677,252.361,603.051,96.785,209.268,81.587,0,0,1
Org_5_1_26299065_82433,2015-04-20,112.376,230.02,450.263,88.834,147.558,54.37,0,0,1
Org_5_1_26299065_82433,2015-04-27,139.683,235.011,441.3,77.596,133.763,29.451,0,0,1
Org_5_1_26299065_82433,2015-05-04,139.918,263.591,456.218,109.127,156.204,43.515,0,0,1
Org_5_1_26299065_82433,2015-05-11,110.619,267.331,509.019,112.403,145.388,68.236,0,0,1
Org_5_1_26299065_82433,2015-05-18,86.114,245.542,459.969,84.997,151.442,69.008,0,0,1
Org_5_1_26299065_82433,2015-05-25,60.412,329.367,490.385,110.38,159.744,76.603,1,0,1
Org_5_1_26299065_82433,2015-06-01,74.859,266.324,563.096,111.074,155.679,112.204,0,0,1
Org_5_1_26299065_82433,2015-06-08,101.412,326.797,550.777,140.082,232.883,115.312,0,0,1
Org_5_1_26299065_82433,2015-06-15,94.442,324.106,450.774,114.808,256.033,116.526,0,0,1
Org_5_1_26299065_82433,2015-06-22,105.707,279.212,390.631,120.757,340.471,121.365,0,0,1
Org_5_1_26299065_82433,2015-06-29,147.041,190.375,422.519,154.676,304.411,126.624,1,0,1
Org_5_1_26299065_82433,2015-07-06,149.411,313.404,374.829,170.897,382.279,122.317,0,0,1
Org_5_1_26299065_82433,2015-07-13,122.188,299.162,402.61,127.836,340.264,115.925,0,0,1
Org_5_1_26299065_82433,2015-07-20,120.784,223.721,388.885,90.251,271.809,97.11,0,0,1
Org_5_1_26299065_82433,2015-07-27,123.666,212.199,327.007,94.706,228.553,121.29,0,0,1
Org_5_1_26299065_82433,2015-08-03,129.69,260.375,391.393,108.201,230.092,121.939,0,0,1
Org_5_1_26299065_82433,2015-08-10,137.136,305.561,504.599,133.713,254.546,126.855,0,0,1
Org_5_1_26299065_82433,2015-08-17,104.552,232.424,434.646,110.314,253.706,125.615,0,0,1
Org_5_1_26299065_82433,2015-08-24,99.942,233.77,468.524,120.66,241.831,130.517,0,0,1
Org_5_1_26299065_82433,2015-08-31,101.574,195.004,400.63,120.346,228.611,141.494,0,0,1
Org_5_1_26299065_82433,2015-09-07,104.766,224.339,448.336,132.893,220.059,116.927,1,0,1
Org_5_1_26299065_82433,2015-09-14,111.397,224.044,471.296,109.594,199.409,148.907,0,0,1
Org_5_1_26299065_82433,2015-09-21,84.714,199.836,453.988,102.007,248.69,133.357,0,0,1
Org_5_1_26299065_82433,2015-09-28,118.232,224.869,422.981,106.347,247.966,130.054,0,0,1
Org_5_1_26299065_82433,2015-10-05,129.098,313.11,485.726,124.962,257.521,132.932,0,0,1
Org_5_1_26299065_82433,2015-10-12,136.222,294.142,379.892,97.608,263.796,106.734,1,0,1
Org_5_1_26299065_82433,2015-10-19,128.621,301.938,405.827,82.228,313.687,85.701,0,0,1
Org_5_1_26299065_82433,2015-10-26,158.68,311.669,435.329,109.555,309.593,75.433,0,0,1
Org_5_1_26299065_82433,2015-11-02,166.129,315.451,438.745,136.951,317.267,91.281,0,0,1
Org_5_1_26299065_82433,2015-11-09,174.619,334.865,393.89,181.639,218.526,116.269,1,0,1
Org_5_1_26299065_82433,2015-11-16,151.37,276.353,449.95,115.445,204.774,111.358,0,0,1
Org_5_1_26299065_82433,2015-11-23,124.684,190.485,378.737,99.487,138.952,102.649,1,0,1
Org_5_1_26299065_82433,2015-11-30,160.05,272.533,579.637,151.808,151.9,134.435,0,0,1
Org_5_1_26299065_82433,2015-12-07,184.322,297.531,681.923,166.351,261.363,146.262,0,0,1
Org_5_1_26299065_82433,2015-12-14,166.872,229.61,636.875,161.62,301.7,162.28,0,0,1
Org_5_1_26299065_82433,2015-12-21,153.921,150.358,453.062,131.071,208.138,124.567,1,0,1
Org_5_1_26299065_82433,2015-12-28,167.965,140.119,541.12,117.162,291.039,96.564,1,0,1
Org_5_1_26299065_82433,2016-01-04,173.684,239.713,625.986,183.786,288.916,159.643,0,0,1
Org_5_1_26299065_82433,2016-01-11,165.026,330.651,549.475,164.173,273.663,163.107,0,0,1
Org_5_1_26299065_82433,2016-01-18,82.543,243.785,338.356,120.77,185.214,87.082,1,0,1
Org_5_1_26299065_82433,2016-01-25,97.359,269.395,295.584,133.671,128.716,93.918,0,0,1
Org_5_1_26299065_82433,2016-02-01,98.07,283.985,383.039,152.603,138.098,116.457,0,0,1
Org_5_1_26299065_82433,2016-02-08,121.647,362.299,515.493,148.64,214.295,118.638,0,0,1
Org_5_1_26299065_82433,2016-02-15,112.326,336.669,486.74,92.527,301.0,127.118,0,0,1
Org_5_1_26299065_82433,2016-02-22,117.385,288.303,600.931,80.764,360.625,104.654,0,0,1
Org_5_1_26299065_82433,2016-02-29,105.665,362.551,760.023,88.532,361.223,124.875,0,0,1
Org_5_1_26299065_82433,2016-03-07,122.748,355.005,677.516,107.059,352.707,117.901,0,0,1
Org_5_1_26299065_82433,2016-03-14,113.129,306.051,592.497,107.68,357.631,122.531,0,0,1
Org_5_1_26299065_82433,2016-03-21,94.07,239.706,461.051,118.052,275.312,107.425,0,0,1
Org_5_1_26299065_82433,2016-03-28,122.593,257.728,416.856,122.526,209.439,98.371,0,0,1
Org_5_1_26299065_82433,2016-04-04,142.502,228.022,381.707,133.124,214.704,112.067,0,0,1
Org_5_1_26299065_82433,2016-04-11,142.158,240.202,353.859,114.445,213.977,99.422,0,0,1
Org_5_1_26299065_82433,2016-04-18,99.302,180.204,257.142,71.612,166.438,89.415,0,0,1
Org_5_1_26299065_82433,2016-04-25,140.241,161.553,247.554,54.569,156.166,81.983,0,0,1
Org_5_1_26299065_82433,2016-05-02,134.917,218.344,256.469,55.217,161.148,93.186,0,0,1
Org_5_1_26299065_82433,2016-05-09,137.775,335.85,388.574,78.79,160.512,100.04,0,0,1
Org_5_1_26299065_82433,2016-05-16,115.876,295.455,382.613,72.119,161.212,111.976,0,0,1
Org_5_1_26299065_82433,2016-05-23,107.163,305.279,500.787,85.897,155.219,102.43,0,0,1
Org_5_1_26299065_82433,2016-05-30,85.7,352.913,448.917,69.466,197.185,95.207,1,0,1
Org_5_1_26299065_82433,2016-06-06,147.837,405.626,526.806,133.042,256.014,126.047,0,0,1
Org_5_1_26299065_82433,2016-06-13,129.297,453.182,492.033,128.944,309.154,118.362,0,0,1
Org_5_1_26299065_82433,2016-06-20,119.147,379.204,450.904,107.245,382.837,132.353,0,0,1
Org_5_1_26835279_19870,2014-11-10,199.334,171.059,343.856,145.752,224.143,247.744,1,0,1
Org_5_1_26835279_19870,2014-11-17,174.488,146.581,343.993,120.875,177.792,226.78,0,0,1
Org_5_1_26835279_19870,2014-11-24,144.714,131.404,245.173,100.95,140.647,224.06,1,0,1
Org_5_1_26835279_19870,2014-12-01,222.13,121.972,340.641,179.38,174.185,349.517,0,0,1
Org_5_1_26835279_19870,2014-12-08,275.433,118.698,383.435,180.141,210.401,355.627,0,0,1
Org_5_1_26835279_19870,2014-12-15,206.866,146.893,371.279,166.733,214.228,306.64,0,0,1
Org_5_1_26835279_19870,2014-12-22,142.785,140.371,341.275,141.002,197.186,213.127,1,0,1
Org_5_1_26835279_19870,2014-12-29,115.534,145.733,404.921,193.007,196.892,373.898,1,0,1
Org_5_1_26835279_19870,2015-01-05,239.629,118.004,576.398,226.392,261.493,308.62,0,0,1
Org_5_1_26835279_19870,2015-01-12,228.573,177.427,565.214,159.821,217.161,282.013,0,0,1
Org_5_1_26835279_19870,2015-01-19,140.036,95.305,323.817,100.474,123.403,216.39,1,0,1
Org_5_1_26835279_19870,2015-01-26,151.928,161.381,458.901,129.728,119.028,251.613,0,0,1
Org_5_1_26835279_19870,2015-02-02,207.753,168.403,448.673,146.888,125.806,296.798,0,0,1
Org_5_1_26835279_19870,2015-02-09,289.591,228.256,498.995,138.583,155.775,277.9,0,0,1
Org_5_1_26835279_19870,2015-02-16,216.577,206.326,511.827,109.495,158.781,277.057,0,0,1
Org_5_1_26835279_19870,2015-02-23,206.041,225.992,453.212,127.918,154.844,298.714,0,0,1
Org_5_1_26835279_19870,2015-03-02,236.128,295.288,614.274,180.342,221.482,309.508,0,0,1
Org_5_1_26835279_19870,2015-03-09,259.611,260.964,546.204,184.737,228.001,299.153,0,0,1
Org_5_1_26835279_19870,2015-03-16,204.046,205.043,432.13,141.515,215.342,245.921,0,0,1
Org_5_1_26835279_19870,2015-03-23,146.242,165.431,389.738,142.721,201.345,226.011,0,0,1
Org_5_1_26835279_19870,2015-03-30,155.113,150.31,356.603,188.016,215.531,277.938,0,0,1
Org_5_1_26835279_19870,2015-04-06,223.055,121.743,369.151,187.258,224.12,209.784,0,0,1
Org_5_1_26835279_19870,2015-04-13,217.741,114.697,355.491,150.666,219.333,155.801,0,0,1
Org_5_1_26835279_19870,2015-04-20,153.049,80.652,205.376,129.114,169.26,113.384,0,0,1
Org_5_1_26835279_19870,2015-04-27,186.785,83.311,220.386,165.856,185.073,86.355,0,0,1
Org_5_1_26835279_19870,2015-05-04,186.774,97.424,252.957,160.631,207.086,114.078,0,0,1
Org_5_1_26835279_19870,2015-05-11,172.809,148.232,326.305,141.779,227.042,127.942,0,0,1
Org_5_1_26835279_19870,2015-05-18,133.412,110.397,308.567,112.231,166.416,136.06,0,0,1
Org_5_1_26835279_19870,2015-05-25,84.062,111.371,320.558,99.992,146.9,178.109,1,0,1
Org_5_1_26835279_19870,2015-06-01,128.013,155.814,437.913,128.496,214.061,235.094,0,0,1
Org_5_1_26835279_19870,2015-06-08,182.218,189.01,462.621,140.756,264.93,263.122,0,0,1
Org_5_1_26835279_19870,2015-06-15,181.221,168.889,436.918,136.53,310.174,235.389,0,0,1
Org_5_1_26835279_19870,2015-06-22,173.179,178.007,365.139,144.62,299.01,267.895,0,0,1
Org_5_1_26835279_19870,2015-06-29,176.587,179.378,407.039,158.698,212.618,341.671,1,0,1
Org_5_1_26835279_19870,2015-07-06,274.837,195.968,417.644,196.114,280.356,304.964,0,0,1
Org_5_1_26835279_19870,2015-07-13,265.052,222.772,424.728,167.221,235.479,298.027,0,0,1
Org_5_1_26835279_19870,2015-07-20,214.912,189.0,280.121,112.519,139.811,234.571,0,0,1
Org_5_1_26835279_19870,2015-07-27,166.538,198.398,317.717,181.673,133.227,300.098,0,0,1
Org_5_1_26835279_19870,2015-08-03,251.097,160.603,406.534,202.964,148.736,323.127,0,0,1
Org_5_1_26835279_19870,2015-08-10,273.997,176.486,443.2,176.982,173.591,320.387,0,0,1
Org_5_1_26835279_19870,2015-08-17,229.554,114.682,386.788,114.629,128.317,281.795,0,0,1
Org_5_1_26835279_19870,2015-08-24,223.004,121.901,367.757,114.633,118.059,293.681,0,0,1
Org_5_1_26835279_19870,2015-08-31,226.606,125.583,413.533,120.448,118.876,356.095,0,0,1
Org_5_1_26835279_19870,2015-09-07,250.411,119.974,324.022,120.02,141.915,247.388,1,0,1
Org_5_1_26835279_19870,2015-09-14,280.972,121.185,289.274,110.111,183.218,283.752,0,0,1
Org_5_1_26835279_19870,2015-09-21,178.671,99.249,226.581,90.085,190.716,269.976,0,0,1
Org_5_1_26835279_19870,2015-09-28,199.672,112.516,239.005,135.336,196.893,349.866,0,0,1
Org_5_1_26835279_19870,2015-10-05,253.532,127.192,327.298,154.662,199.599,361.224,0,0,1
Org_5_1_26835279_19870,2015-10-12,212.791,130.556,327.079,110.37,185.935,320.479,1,0,1
Org_5_1_26835279_19870,2015-10-19,228.039,148.142,370.685,108.393,172.504,239.938,0,0,1
Org_5_1_26835279_19870,2015-10-26,214.053,166.746,446.232,125.654,181.712,277.553,0,0,1
Org_5_1_26835279_19870,2015-11-02,269.667,180.173,564.035,130.06,196.36,290.224,0,0,1
Org_5_1_26835279_19870,2015-11-09,315.579,153.289,508.394,129.485,198.933,268.272,1,0,1
Org_5_1_26835279_19870,2015-11-16,250.613,163.481,515.766,118.618,183.469,254.239,0,0,1
Org_5_1_26835279_19870,2015-11-23,199.381,112.117,450.531,100.038,104.077,181.411,1,0,1
Org_5_1_26835279_19870,2015-11-30,325.153,156.944,574.585,201.298,166.028,309.683,0,0,1
Org_5_1_26835279_19870,2015-12-07,433.56,176.655,605.659,211.331,199.5,279.326,0,0,1
Org_5_1_26835279_19870,2015-12-14,384.368,175.462,538.588,193.576,210.458,282.274,0,0,1
Org_5_1_26835279_19870,2015-12-21,248.934,111.87,342.149,131.935,181.132,205.47,1,0,1
Org_5_1_26835279_19870,2015-12-28,235.382,163.932,435.69,215.691,174.812,255.984,1,0,1
Org_5_1_26835279_19870,2016-01-04,383.239,161.83,549.283,283.875,222.774,337.892,0,0,1
Org_5_1_26835279_19870,2016-01-11,341.748,162.281,529.106,223.713,203.736,283.003,0,0,1
Org_5_1_26835279_19870,2016-01-18,156.41,109.01,273.885,124.381,102.49,145.425,1,0,1
Org_5_1_26835279_19870,2016-01-25,172.964,119.745,299.808,184.359,103.858,191.544,0,0,1
Org_5_1_26835279_19870,2016-02-01,249.65,140.703,387.491,201.079,116.459,216.272,0,0,1
Org_5_1_26835279_19870,2016-02-08,274.622,178.319,397.14,193.714,166.519,202.933,0,0,1
Org_5_1_26835279_19870,2016-02-15,243.623,220.94,427.562,134.967,189.776,200.952,0,0,1
Org_5_1_26835279_19870,2016-02-22,244.261,235.864,430.611,134.444,193.456,246.662,0,0,1
Org_5_1_26835279_19870,2016-02-29,251.042,236.112,650.701,224.132,192.293,308.445,0,0,1
Org_5_1_26835279_19870,2016-03-07,267.433,254.007,546.375,197.721,212.45,302.851,0,0,1
Org_5_1_26835279_19870,2016-03-14,220.605,208.022,509.604,190.57,237.03,266.812,0,0,1
Org_5_1_26835279_19870,2016-03-21,196.545,155.722,447.028,204.611,188.407,225.609,0,0,1
Org_5_1_26835279_19870,2016-03-28,207.328,135.458,458.009,254.606,192.004,273.447,0,0,1
Org_5_1_26835279_19870,2016-04-04,242.911,165.157,459.63,256.014,217.325,227.929,0,0,1
Org_5_1_26835279_19870,2016-04-11,226.999,222.059,429.724,189.397,222.438,209.584,0,0,1
Org_5_1_26835279_19870,2016-04-18,174.981,146.252,320.555,129.44,150.73,140.797,0,0,1
Org_5_1_26835279_19870,2016-04-25,177.293,165.804,341.762,133.189,133.096,139.712,0,0,1
Org_5_1_26835279_19870,2016-05-02,227.877,193.368,398.337,124.209,175.5,156.404,0,0,1
Org_5_1_26835279_19870,2016-05-09,237.279,219.025,477.935,123.681,214.32,180.127,0,0,1
Org_5_1_26835279_19870,2016-05-16,151.85,196.333,440.45,96.879,189.452,180.638,0,0,1
Org_5_1_26835279_19870,2016-05-23,125.484,190.842,443.832,108.54,189.786,175.17,0,0,1
Org_5_1_26835279_19870,2016-05-30,97.16,180.358,493.015,129.612,168.785,193.328,1,0,1
Org_5_1_26835279_19870,2016-06-06,195.466,211.463,582.12,161.257,270.649,236.177,0,0,1
Org_5_1_26835279_19870,2016-06-13,245.565,180.019,585.909,164.982,377.692,214.291,0,0,1
Org_5_1_26835279_19870,2016-06-20,208.794,185.974,456.724,159.457,277.993,259.159,0,0,1
Org_5_1_37003808_62945,2014-11-10,193.554,267.867,169.397,99.262,331.786,131.809,1,0,1
Org_5_1_37003808_62945,2014-11-17,162.471,197.699,231.328,104.621,273.865,175.459,0,0,1
Org_5_1_37003808_62945,2014-11-24,92.198,200.894,227.056,102.111,238.252,158.254,1,0,1
Org_5_1_37003808_62945,2014-12-01,130.976,213.1,275.423,137.084,305.534,240.871,0,0,1
Org_5_1_37003808_62945,2014-12-08,172.911,258.21,323.048,145.748,387.938,290.173,0,0,1
Org_5_1_37003808_62945,2014-12-15,159.999,174.188,325.851,137.934,379.733,330.66,0,0,1
Org_5_1_37003808_62945,2014-12-22,128.802,127.918,329.337,118.243,415.851,270.237,1,0,1
Org_5_1_37003808_62945,2014-12-29,160.081,130.549,215.499,129.826,394.476,231.278,1,0,1
Org_5_1_37003808_62945,2015-01-05,172.638,185.653,331.893,146.819,440.521,371.505,0,0,1
Org_5_1_37003808_62945,2015-01-12,173.293,198.377,320.346,152.103,445.81,302.75,0,0,1
Org_5_1_37003808_62945,2015-01-19,87.712,160.404,238.687,114.228,231.582,159.717,1,0,1
Org_5_1_37003808_62945,2015-01-26,102.404,220.866,250.508,147.619,325.115,143.631,0,0,1
Org_5_1_37003808_62945,2015-02-02,108.678,216.242,247.226,148.825,340.767,169.499,0,0,1
Org_5_1_37003808_62945,2015-02-09,126.228,264.017,320.404,125.438,467.449,193.529,0,0,1
Org_5_1_37003808_62945,2015-02-16,116.293,216.975,290.827,92.059,388.166,216.98,0,0,1
Org_5_1_37003808_62945,2015-02-23,131.613,199.666,294.971,94.718,431.007,189.1,0,0,1
Org_5_1_37003808_62945,2015-03-02,151.314,207.937,285.274,123.472,428.056,244.453,0,0,1
Org_5_1_37003808_62945,2015-03-09,158.401,225.882,370.471,135.56,472.133,269.616,0,0,1
Org_5_1_37003808_62945,2015-03-16,138.457,170.755,310.259,119.081,409.269,309.625,0,0,1
Org_5_1_37003808_62945,2015-03-23,135.146,169.666,318.176,133.645,349.962,294.423,0,0,1
Org_5_1_37003808_62945,2015-03-30,138.063,156.728,264.202,128.519,316.439,328.493,0,0,1
Org_5_1_37003808_62945,2015-04-06,153.557,171.316,347.526,130.178,355.195,287.673,0,0,1
Org_5_1_37003808_62945,2015-04-13,154.144,121.746,364.298,94.397,321.224,249.861,0,0,1
Org_5_1_37003808_62945,2015-04-20,97.478,102.105,325.506,85.931,305.615,163.732,0,0,1
Org_5_1_37003808_62945,2015-04-27,128.569,93.195,274.938,82.044,358.012,101.862,0,0,1
Org_5_1_37003808_62945,2015-05-04,136.366,125.186,317.703,112.851,378.692,128.927,0,0,1
Org_5_1_37003808_62945,2015-05-11,139.933,138.839,362.031,106.056,367.5,158.081,0,0,1
Org_5_1_37003808_62945,2015-05-18,96.311,125.133,318.274,102.031,262.345,170.394,0,0,1
Org_5_1_37003808_62945,2015-05-25,74.546,168.173,324.257,103.708,222.115,166.032,1,0,1
Org_5_1_37003808_62945,2015-06-01,106.966,173.952,331.496,117.6,329.409,227.151,0,0,1
Org_5_1_37003808_62945,2015-06-08,139.423,195.724,428.209,127.412,475.079,242.475,0,0,1
Org_5_1_37003808_62945,2015-06-15,140.225,211.543,378.463,98.63,507.434,248.274,0,0,1
Org_5_1_37003808_62945,2015-06-22,141.835,187.924,358.995,123.449,631.717,250.536,0,0,1
Org_5_1_37003808_62945,2015-06-29,137.014,185.28,313.332,123.396,509.286,275.249,1,0,1
Org_5_1_37003808_62945,2015-07-06,181.444,221.755,362.173,153.738,707.808,253.962,0,0,1
Org_5_1_37003808_62945,2015-07-13,163.625,199.874,363.142,109.331,757.379,308.709,0,0,1
Org_5_1_37003808_62945,2015-07-20,144.264,177.199,292.032,98.317,539.406,313.844,0,0,1
Org_5_1_37003808_62945,2015-07-27,166.993,166.117,262.114,112.6,529.496,332.744,0,0,1
Org_5_1_37003808_62945,2015-08-03,159.954,201.211,234.054,117.916,437.496,354.031,0,0,1
Org_5_1_37003808_62945,2015-08-10,178.181,244.1,317.459,125.068,466.322,345.481,0,0,1
Org_5_1_37003808_62945,2015-08-17,130.827,171.91,227.609,128.406,359.607,333.438,0,0,1
Org_5_1_37003808_62945,2015-08-24,113.376,180.716,193.593,129.883,315.023,308.895,0,0,1
Org_5_1_37003808_62945,2015-08-31,125.169,163.269,170.493,131.409,246.329,343.567,0,0,1
Org_5_1_37003808_62945,2015-09-07,147.91,174.671,224.6,125.916,249.466,252.733,1,0,1
Org_5_1_37003808_62945,2015-09-14,146.583,169.031,212.801,98.215,296.476,339.149,0,0,1
Org_5_1_37003808_62945,2015-09-21,114.293,148.907,222.813,90.633,336.243,328.875,0,0,1
Org_5_1_37003808_62945,2015-09-28,133.459,168.543,207.83,76.871,377.69,305.45,0,0,1
Org_5_1_37003808_62945,2015-10-05,159.947,232.062,205.601,89.962,433.231,299.565,0,0,1
Org_5_1_37003808_62945,2015-10-12,159.202,216.903,155.6,73.241,381.081,219.311,1,0,1
Org_5_1_37003808_62945,2015-10-19,136.415,243.722,144.978,65.722,415.061,210.845,0,0,1
Org_5_1_37003808_62945,2015-10-26,153.361,265.368,102.836,76.654,437.892,156.029,0,0,1
Org_5_1_37003808_62945,2015-11-02,191.403,253.221,110.174,87.058,556.318,172.872,0,0,1
Org_5_1_37003808_62945,2015-11-09,159.293,285.659,198.738,104.657,414.981,245.135,1,0,1
Org_5_1_37003808_62945,2015-11-16,139.371,201.904,246.505,121.713,379.986,244.024,0,0,1
Org_5_1_37003808_62945,2015-11-23,85.722,129.405,221.264,92.356,260.15,193.005,1,0,1
Org_5_1_37003808_62945,2015-11-30,127.591,176.439,298.599,177.578,295.127,296.502,0,0,1
Org_5_1_37003808_62945,2015-12-07,160.525,213.78,384.502,166.673,451.721,298.639,0,0,1
