Masked_Ticker,Day_Num,Adj Close,Close,High,Low,Open,Volume
MKONIJVG,554,136.122,161.472,161.773,160.271,161.412,4369298
MKONIJVG,555,137.449,161.713,162.013,160.091,160.091,5263214
MKONIJVG,556,137.654,161.953,162.373,161.352,162.253,8286233
MKONIJVG,557,136.173,160.211,162.493,159.731,162.433,5203130
MKONIJVG,558,135.663,159.611,161.412,159.191,160.091,4399539
MKONIJVG,559,134.846,158.65,159.191,158.17,158.95,4373278
MKONIJVG,560,134.183,157.869,158.89,157.329,158.89,3856668
MKONIJVG,561,134.898,158.71,158.71,157.509,157.869,5854395
MKONIJVG,562,134.132,157.809,158.83,157.449,158.77,4939463
MKONIJVG,563,134.744,158.53,159.13,157.689,157.749,4673581
MKONIJVG,564,135.816,159.791,160.031,158.17,158.23,3544441
MKONIJVG,565,137.092,161.292,161.472,160.812,160.992,3416180
MKONIJVG,566,136.531,160.632,161.172,160.211,160.932,4207047
MKONIJVG,567,134.591,158.35,160.031,158.23,159.851,4846956
MKONIJVG,568,134.336,158.05,158.71,157.689,158.71,6298248
MKONIJVG,569,133.724,157.329,157.869,156.729,156.909,5535207
MKONIJVG,570,135.51,159.431,159.431,156.849,157.269,5901857
MKONIJVG,571,136.071,160.091,161.292,159.851,159.911,4208846
MKONIJVG,572,135.816,159.791,160.932,159.431,160.632,6901037
MKONIJVG,573,137.909,162.253,163.034,160.091,160.271,7824196
MKONIJVG,574,135.816,159.791,162.013,159.731,161.653,6253018
MKONIJVG,575,135.051,158.89,160.812,157.629,160.752,9226262
MKONIJVG,576,132.601,156.008,158.11,154.447,158.11,9882390
MKONIJVG,577,132.805,156.248,156.729,155.227,156.548,5751047
MKONIJVG,578,132.243,155.588,156.668,155.588,156.548,5339085
MKONIJVG,579,132.397,155.768,156.608,155.528,155.828,3665459
MKONIJVG,580,131.631,154.867,156.068,154.507,155.948,4102317
MKONIJVG,581,130.61,153.666,154.507,152.765,154.146,5492193
MKONIJVG,582,129.896,152.825,154.447,152.825,153.546,3751738
MKONIJVG,583,130.865,153.966,154.867,152.525,153.606,4302835
MKONIJVG,584,128.364,151.024,153.486,151.024,153.306,6327341
MKONIJVG,585,129.385,152.225,152.285,148.622,150.543,6694306
MKONIJVG,586,128.977,151.744,152.645,150.724,152.105,4731167
MKONIJVG,587,127.701,150.243,151.865,149.823,150.724,4611932
MKONIJVG,588,129.845,152.765,153.546,150.664,150.904,7863980
MKONIJVG,589,130.151,153.126,154.327,152.645,153.786,6022974
MKONIJVG,590,130.967,154.086,154.146,151.925,152.885,3818450
MKONIJVG,591,131.631,154.867,156.128,154.447,155.167,4641707
MKONIJVG,592,130.712,153.786,155.287,153.666,155.227,3627073
MKONIJVG,593,131.835,155.107,155.648,154.327,154.447,3308968
MKONIJVG,594,132.09,155.407,155.828,154.507,155.467,3883829
MKONIJVG,595,130.865,153.966,155.948,153.186,155.828,4690800
MKONIJVG,596,133.06,156.548,156.548,155.227,155.347,4464653
MKONIJVG,597,132.958,156.428,157.089,156.428,156.969,2687328
MKONIJVG,598,134.54,158.29,158.53,156.188,156.608,4805290
MKONIJVG,599,134.898,158.71,158.83,157.93,158.65,3694468
MKONIJVG,600,133.468,157.029,158.35,156.789,158.17,3794286
MKONIJVG,601,133.724,157.329,157.869,156.248,157.029,3639713
MKONIJVG,602,132.754,156.188,157.809,156.188,157.449,4382004
MKONIJVG,603,133.366,156.909,157.329,156.248,156.428,3526523
MKONIJVG,604,132.754,156.188,156.668,155.888,156.308,2237980
MKONIJVG,605,132.601,156.008,156.668,155.528,156.308,3649338
MKONIJVG,606,131.937,155.227,156.308,154.747,155.467,4059785
MKONIJVG,607,132.448,155.828,156.128,155.047,156.008,3324305
MKONIJVG,608,132.499,155.888,156.909,155.467,156.068,4478291
MKONIJVG,609,133.213,156.729,156.729,154.927,155.528,3504058
MKONIJVG,610,133.111,156.608,157.749,156.488,156.969,3393831
MKONIJVG,611,132.192,155.528,156.789,155.227,156.548,3608106
MKONIJVG,612,132.448,155.828,156.308,155.227,156.068,3182388
MKONIJVG,613,132.805,156.248,156.668,155.107,155.588,3760414
MKONIJVG,614,132.039,155.347,155.948,154.927,155.948,4097471
MKONIJVG,615,132.295,155.648,155.828,154.627,155.107,2555769
MKONIJVG,616,133.775,157.389,157.749,155.407,155.648,4576727
MKONIJVG,617,134.081,157.749,158.53,156.729,158.05,4931087
MKONIJVG,618,134.904,157.389,158.29,156.909,157.269,5262048
MKONIJVG,619,135.316,157.869,158.53,157.629,158.23,6369140
MKONIJVG,620,134.235,156.608,157.749,156.308,157.269,3831139
MKONIJVG,621,133.927,156.248,156.969,156.008,156.068,3611170
MKONIJVG,622,133.463,155.708,156.188,154.266,156.188,5671962
MKONIJVG,623,131.507,153.426,155.407,153.306,155.407,5110289
MKONIJVG,624,131.919,153.906,154.327,152.705,153.606,4818029
MKONIJVG,625,130.838,152.645,153.246,151.925,152.285,5120398
MKONIJVG,626,131.868,153.846,154.327,152.105,152.285,6794557
MKONIJVG,627,129.5,151.084,152.945,150.604,152.705,7007782
MKONIJVG,628,129.294,150.844,151.624,150.183,151.264,4745955
MKONIJVG,629,130.735,152.525,152.705,151.024,151.865,3606723
MKONIJVG,630,129.809,151.444,153.906,150.543,153.726,5077933
MKONIJVG,631,127.699,148.982,151.264,148.922,150.724,5326495
MKONIJVG,632,129.963,151.624,151.624,148.081,149.823,6147971
MKONIJVG,633,127.544,148.802,151.985,148.502,151.504,5664135
MKONIJVG,634,124.919,145.74,149.342,145.379,148.862,7966346
MKONIJVG,635,123.272,143.818,146.1,143.518,145.559,6503796
MKONIJVG,636,124.044,144.719,147.961,144.418,145.199,7035293
MKONIJVG,637,124.971,145.8,146.52,142.257,143.277,10930463
MKONIJVG,638,124.816,145.619,147.181,143.878,144.058,8609251
MKONIJVG,639,127.75,149.042,151.624,148.322,150.123,8765773
MKONIJVG,640,128.831,150.303,150.844,148.382,149.583,5640121
MKONIJVG,641,130.993,152.825,153.306,150.904,151.744,5276436
MKONIJVG,642,129.654,151.264,153.005,151.024,152.165,5000679
MKONIJVG,643,130.941,152.765,154.266,152.525,152.645,5155852
MKONIJVG,644,131.971,153.966,154.026,152.585,152.765,3424506
MKONIJVG,645,131.353,153.246,154.327,152.405,154.086,3294713
MKONIJVG,646,133.206,155.407,155.407,153.486,153.606,4760560
MKONIJVG,647,132.074,154.086,155.528,152.465,155.407,4801010
MKONIJVG,648,132.125,154.146,154.447,152.045,152.645,4358723
MKONIJVG,649,132.846,154.987,155.708,154.146,155.287,6653123
MKONIJVG,650,132.279,154.327,155.167,153.005,153.066,5846369
MKONIJVG,651,132.279,154.327,154.927,153.666,154.507,3755901
MKONIJVG,652,132.897,155.047,155.528,154.146,155.528,5259967
MKONIJVG,653,135.676,158.29,158.47,155.347,155.467,6697637
MKONIJVG,654,135.934,158.59,159.191,157.389,157.869,4394860
MKONIJVG,655,136.243,158.95,159.311,158.41,158.59,2710742
MKONIJVG,656,135.779,158.41,159.13,157.569,158.95,3158092
MKONIJVG,657,136.5,159.251,159.731,157.749,157.749,4680093
MKONIJVG,658,135.985,158.65,160.151,158.35,158.95,4234208
MKONIJVG,659,136.191,158.89,159.191,158.41,158.71,2821668
MKONIJVG,660,136.963,159.791,160.211,158.65,158.95,4098886
MKONIJVG,661,139.022,162.193,162.433,160.271,160.331,6123991
MKONIJVG,662,138.559,161.653,162.133,160.752,162.073,5617956
MKONIJVG,663,138.199,161.232,161.953,160.632,160.932,3530003
MKONIJVG,664,138.919,162.073,162.733,161.292,162.673,6025305
MKONIJVG,665,138.971,162.133,162.673,160.992,162.193,3997303
MKONIJVG,666,138.25,161.292,162.313,161.172,162.193,4667503
MKONIJVG,667,138.301,161.352,161.953,160.812,161.472,3212314
MKONIJVG,668,136.346,159.07,161.532,158.77,160.932,5193271
MKONIJVG,669,133.927,156.248,157.449,155.227,157.089,8154491
MKONIJVG,670,134.081,156.428,157.329,156.308,156.548,4202002
MKONIJVG,671,135.779,158.41,158.95,156.668,157.089,5722121
MKONIJVG,672,134.287,156.668,157.809,155.648,157.689,4927140
MKONIJVG,673,133.875,156.188,157.029,155.708,156.969,3728473
MKONIJVG,674,132.228,154.266,156.668,153.786,155.407,6266174
MKONIJVG,675,131.662,153.606,154.266,151.744,152.885,5413757
MKONIJVG,676,130.066,151.744,153.906,151.024,153.846,7545508
MKONIJVG,677,130.787,152.585,154.266,151.985,152.045,6811144
MKONIJVG,678,128.11,149.463,152.345,149.282,152.225,8500441
MKONIJVG,679,126.566,147.661,150.303,146.58,150.243,10586978
MKONIJVG,680,126.051,147.061,151.204,146.52,147.361,8058054
MKONIJVG,681,126.926,148.081,148.442,144.478,147.781,12920946
MKONIJVG,682,130.615,150.964,151.024,148.202,150.904,8667004
MKONIJVG,683,133.109,153.846,154.327,150.123,150.844,14440432
MKONIJVG,684,133.577,154.387,154.747,153.486,154.026,5868201
MKONIJVG,685,134.46,155.407,156.128,153.726,154.266,5228992
MKONIJVG,686,134.2,155.107,155.768,154.327,155.467,2975075
MKONIJVG,687,133.94,154.807,155.528,154.567,155.167,2494370
MKONIJVG,688,133.525,154.327,155.227,154.206,154.327,3473516
MKONIJVG,689,132.849,153.546,154.327,152.645,153.786,3694385
MKONIJVG,690,131.291,151.744,153.246,151.744,152.645,4697228
MKONIJVG,691,130.2,150.483,152.885,149.342,152.165,6814541
MKONIJVG,692,127.81,147.721,150.183,147.241,150.183,6999789
MKONIJVG,693,125.056,144.539,147.541,143.698,146.88,10617953
MKONIJVG,694,125.108,144.599,146.46,143.998,145.379,7267786
MKONIJVG,695,126.615,146.34,146.4,144.899,146.04,7198159
MKONIJVG,696,124.848,144.298,147.301,143.818,147.241,7182805
MKONIJVG,697,124.588,143.998,144.959,142.737,144.539,7139324
MKONIJVG,698,123.965,143.277,146.1,141.896,145.679,6856506
MKONIJVG,699,123.549,142.797,143.217,140.575,142.016,6969414
MKONIJVG,700,122.51,141.596,143.938,141.476,143.277,5242381
MKONIJVG,701,122.562,141.656,142.016,140.815,141.176,8292178
MKONIJVG,702,123.913,143.217,143.338,141.416,143.157,7420927
MKONIJVG,703,124.9,144.358,144.599,142.377,143.097,6264909
MKONIJVG,704,126.147,145.8,146.28,143.878,145.92,7848442
MKONIJVG,705,127.186,147.001,149.463,145.86,146.7,10614406
MKONIJVG,706,127.758,147.661,148.562,146.52,148.442,6523796
MKONIJVG,707,126.667,146.4,146.88,145.319,146.46,6394436
MKONIJVG,708,123.861,143.157,147.061,142.977,146.94,8268847
MKONIJVG,709,125.108,144.599,145.319,142.797,143.157,6733874
MKONIJVG,710,124.121,143.458,144.779,143.037,143.398,9111223
MKONIJVG,711,125.783,145.379,145.439,143.518,144.118,6595004
MKONIJVG,712,127.134,146.94,147.301,145.679,145.86,6282144
MKONIJVG,713,125.524,145.079,146.7,144.599,146.58,5534791
MKONIJVG,714,127.29,147.121,147.121,145.559,145.619,4271062
MKONIJVG,715,127.394,147.241,148.622,146.94,147.361,4574912
MKONIJVG,716,128.018,147.961,148.622,146.82,146.94,4543605
MKONIJVG,717,128.433,148.442,148.922,147.421,148.742,4508933
MKONIJVG,718,128.693,148.742,149.042,147.721,148.382,4072541
MKONIJVG,719,129.316,149.463,150.063,148.382,148.982,4416759
MKONIJVG,720,130.667,151.024,151.144,149.763,150.063,5508180
MKONIJVG,721,130.771,151.144,151.384,150.003,150.844,5993331
MKONIJVG,722,131.187,151.624,151.865,151.024,151.865,5119265
MKONIJVG,723,131.134,150.183,151.384,149.823,150.303,5534275
MKONIJVG,724,132.183,151.384,151.444,148.922,149.403,6642848
MKONIJVG,725,131.973,151.144,151.925,150.724,151.444,5124877
MKONIJVG,726,133.127,152.465,152.825,150.664,150.844,7071547
MKONIJVG,727,135.853,155.588,156.488,152.765,152.825,11360610
MKONIJVG,728,135.748,155.467,156.188,154.987,155.768,6369306
MKONIJVG,729,136.273,156.068,157.749,154.627,155.107,8581591
MKONIJVG,730,136.902,156.789,156.849,155.227,155.407,5397071
MKONIJVG,731,135.591,155.287,156.608,154.807,156.428,5086209
MKONIJVG,732,134.542,154.086,154.747,152.945,154.687,5252989
MKONIJVG,733,135.381,155.047,155.047,153.606,153.846,4725089
MKONIJVG,734,133.284,152.645,154.807,152.105,154.387,5376721
MKONIJVG,735,134.438,153.966,154.327,153.066,153.246,5260866
MKONIJVG,736,131.973,151.144,153.966,151.144,153.126,6235233
MKONIJVG,737,132.078,151.264,153.066,150.964,151.804,6028070
MKONIJVG,738,133.179,152.525,152.585,151.144,151.744,4890903
MKONIJVG,739,131.292,150.363,152.285,148.982,151.804,7544975
MKONIJVG,740,133.441,152.825,153.005,149.883,150.483,5763670
MKONIJVG,741,132.707,151.985,152.465,150.664,151.925,5705151
MKONIJVG,742,134.438,153.966,155.227,150.784,151.204,6378565
MKONIJVG,743,132.812,152.105,153.786,151.684,152.765,6380564
MKONIJVG,744,133.179,152.525,153.306,151.925,152.165,8431847
MKONIJVG,745,133.546,152.945,154.567,152.825,153.005,5326379
MKONIJVG,746,132.498,151.744,153.005,151.744,152.405,4296690
MKONIJVG,747,130.61,149.583,152.105,149.583,151.504,5811464
MKONIJVG,748,130.033,148.922,149.643,148.141,148.922,5412958
MKONIJVG,749,130.348,149.282,149.643,148.382,149.643,4716230
MKONIJVG,750,131.711,150.844,151.324,149.943,150.003,4543172
MKONIJVG,751,130.086,148.982,150.664,148.982,150.664,5818708
MKONIJVG,752,130.243,149.162,149.643,147.541,148.442,6452954
MKONIJVG,753,130.767,149.763,150.123,148.322,148.982,4864858
MKONIJVG,754,132.026,151.204,152.585,148.862,149.523,5569613
MKONIJVG,755,131.187,150.243,151.804,150.123,151.144,3540694
MKONIJVG,756,131.134,150.183,150.844,149.342,150.423,3736800
MKONIJVG,757,134.91,154.507,155.107,149.643,150.664,10016763
MKONIJVG,758,149.486,171.2,172.221,162.133,162.914,58735447
MKONIJVG,759,144.872,165.916,169.279,165.135,168.498,25643105
MKONIJVG,760,145.396,166.517,167.177,164.415,165.015,9288577
MKONIJVG,761,143.98,164.895,167.237,164.715,166.276,9395639
MKONIJVG,762,143.037,163.814,165.135,163.214,163.994,10385327
MKONIJVG,763,142.879,163.634,166.336,161.653,164.535,14620418
MKONIJVG,764,141.673,162.253,164.775,162.193,164.055,10272736
MKONIJVG,765,139.576,159.851,162.493,159.431,162.313,12801544
MKONIJVG,766,141.097,161.592,162.253,159.731,160.331,7836252
MKONIJVG,767,140.782,161.232,162.553,160.392,160.812,6355751
MKONIJVG,768,140.52,160.932,161.773,160.331,161.412,4615212
MKONIJVG,769,140.939,161.412,162.133,160.992,161.893,6031334
MKONIJVG,770,142.198,162.854,163.094,159.971,161.833,6399182
MKONIJVG,771,142.04,162.673,163.634,161.532,161.833,6187256
MKONIJVG,772,141.988,162.613,164.235,161.953,162.493,7158292
MKONIJVG,773,143.194,163.994,164.055,162.073,162.673,4713349
MKONIJVG,774,142.984,163.754,165.796,163.634,164.295,4363369
MKONIJVG,775,141.149,161.653,164.295,161.232,163.634,5053736
MKONIJVG,776,140.572,160.992,163.214,159.791,162.133,4623039
MKONIJVG,777,141.778,162.373,162.854,160.091,160.812,5168791
MKONIJVG,778,143.456,164.295,165.075,163.454,163.634,6198496
MKONIJVG,779,141.149,161.653,163.934,161.292,163.634,5404465
MKONIJVG,780,141.726,162.313,162.673,160.632,161.052,4960895
MKONIJVG,781,142.67,163.394,163.574,161.653,162.253,6189987
MKONIJVG,782,143.718,164.595,164.715,163.034,164.055,4492330
MKONIJVG,783,142.984,163.754,164.775,163.634,164.415,5956562
MKONIJVG,784,143.194,163.994,164.475,163.394,163.394,3745176
MKONIJVG,785,143.404,164.235,164.475,163.394,163.754,4854483
MKONIJVG,786,144.924,165.976,166.336,163.334,164.175,6690110
MKONIJVG,787,145.344,166.456,166.877,165.436,166.216,6713007
MKONIJVG,788,145.134,166.216,166.817,165.856,166.276,3878367
MKONIJVG,789,144.295,165.256,165.616,164.415,165.256,7904380
MKONIJVG,790,144.295,165.256,165.856,164.895,165.556,4217672
MKONIJVG,791,144.872,165.916,165.916,163.934,165.135,4399439
MKONIJVG,792,142.984,163.754,165.135,163.754,165.135,6937806
MKONIJVG,793,143.037,163.814,164.175,162.553,163.694,5549179
MKONIJVG,794,143.299,164.115,164.655,163.034,163.454,4383952
MKONIJVG,795,144.347,165.316,165.496,164.295,164.715,4380788
MKONIJVG,796,142.932,163.694,165.856,163.394,164.655,5555524
MKONIJVG,797,143.089,163.874,164.415,163.094,163.694,5103761
MKONIJVG,798,142.827,163.574,164.295,163.394,164.055,4964726
MKONIJVG,799,143.299,164.115,164.955,163.154,163.814,5181398
MKONIJVG,800,144.872,165.916,166.216,164.055,164.295,5524749
MKONIJVG,801,144.243,165.195,165.976,164.295,165.556,5227110
MKONIJVG,802,143.613,164.475,165.015,163.814,164.775,3692070
MKONIJVG,803,142.67,163.394,164.475,162.793,164.475,4745889
MKONIJVG,804,142.722,163.454,163.574,162.133,163.154,4591149
MKONIJVG,805,142.984,163.754,164.535,162.793,163.274,6086388
MKONIJVG,806,144.729,164.355,164.595,162.313,162.613,6274967
MKONIJVG,807,144.042,163.574,164.415,163.214,163.754,10036363
MKONIJVG,808,144.994,164.655,165.135,163.874,163.934,4580358
MKONIJVG,809,145.681,165.436,165.736,164.475,164.655,5414040
MKONIJVG,810,144.148,163.694,165.676,163.634,165.436,5405014
MKONIJVG,811,142.984,162.373,164.235,162.253,163.814,3887160
MKONIJVG,812,143.249,162.673,162.914,161.592,162.373,4292710
MKONIJVG,813,140.869,159.971,161.953,159.311,161.532,5557489
MKONIJVG,814,140.499,159.551,161.893,159.311,161.052,5921440
MKONIJVG,815,140.975,160.091,161.352,158.95,160.151,5067075
MKONIJVG,816,141.609,160.812,161.112,159.731,160.331,4330163
MKONIJVG,817,139.124,157.99,159.971,157.329,159.311,4639209
MKONIJVG,818,139.97,158.95,159.431,155.708,158.41,5436722
MKONIJVG,819,136.903,155.467,157.569,155.407,156.668,5334072
MKONIJVG,820,137.591,156.248,158.53,156.188,157.149,5064410
MKONIJVG,821,138.912,157.749,158.77,156.368,158.47,4223167
MKONIJVG,822,139.97,158.95,159.311,157.569,159.07,4050776
MKONIJVG,823,140.975,160.091,160.512,158.23,158.23,3712720
MKONIJVG,824,141.556,160.752,160.872,159.731,159.791,4650367
MKONIJVG,825,142.984,162.373,162.373,161.172,162.013,5101713
MKONIJVG,826,144.042,163.574,164.115,162.313,163.694,6859537
MKONIJVG,827,143.513,162.974,163.394,162.193,162.854,4111059
MKONIJVG,828,141.979,161.232,163.034,160.932,162.193,4876381
MKONIJVG,829,140.816,159.911,161.893,159.551,161.412,4018935
MKONIJVG,830,138.86,157.689,159.731,157.329,159.611,3863696
MKONIJVG,831,136.163,154.627,158.05,154.146,157.99,5183113
MKONIJVG,832,137.22,155.828,156.008,153.246,153.366,6041209
MKONIJVG,833,138.014,156.729,157.569,155.828,156.729,4622590
MKONIJVG,834,138.86,157.689,157.809,156.428,156.668,3994705
MKONIJVG,835,138.119,156.849,157.569,156.188,157.509,3683460
MKONIJVG,836,138.014,156.729,157.869,156.428,157.509,3863080
MKONIJVG,837,136.797,155.347,156.909,153.726,156.849,5425597
MKONIJVG,838,136.956,155.528,156.488,155.107,155.467,3661195
MKONIJVG,839,138.014,156.729,158.11,156.308,156.668,4241752
MKONIJVG,840,137.643,156.308,157.209,155.888,157.029,2880669
MKONIJVG,841,136.374,154.867,156.488,153.786,155.828,4315825
MKONIJVG,842,138.754,157.569,157.93,155.528,155.528,3909991
MKONIJVG,843,135.951,154.387,156.308,153.966,156.308,4702025
MKONIJVG,844,136.744,155.287,155.407,152.225,153.366,5241498
MKONIJVG,845,136.374,154.867,155.588,153.846,154.747,2734206
MKONIJVG,846,137.908,156.608,156.729,153.846,154.026,3461543
MKONIJVG,847,138.595,157.389,157.569,154.927,155.828,3201323
MKONIJVG,848,137.855,156.548,157.389,155.768,157.149,3388686
MKONIJVG,849,136.057,154.507,156.308,153.846,155.528,4854333
MKONIJVG,850,133.202,151.264,153.966,151.204,153.186,5769565
MKONIJVG,851,130.029,147.661,150.904,147.481,149.523,10841419
MKONIJVG,852,126.222,143.338,144.358,116.315,137.152,15193614
MKONIJVG,853,123.049,139.735,148.562,139.735,148.502,10121360
MKONIJVG,854,126.962,144.178,144.539,139.735,143.217,13150191
MKONIJVG,855,132.25,150.183,150.183,146.4,146.7,10806831
MKONIJVG,856,133.043,151.084,151.144,148.802,149.643,5485915
MKONIJVG,857,131.245,149.042,150.003,147.601,150.003,6162742
MKONIJVG,858,126.274,143.398,146.28,142.197,145.559,10881736
MKONIJVG,859,129.923,147.541,147.601,143.097,144.959,8406568
MKONIJVG,860,129.606,147.181,149.823,146.46,148.682,5589546
MKONIJVG,861,126.909,144.118,145.199,143.217,145.199,5933197
MKONIJVG,862,131.985,149.883,150.003,145.74,147.181,7695818
MKONIJVG,863,129.817,147.421,151.444,147.001,151.324,5763803
MKONIJVG,864,130.505,148.202,149.282,147.121,147.481,5835727
MKONIJVG,865,131.933,149.823,149.883,147.121,148.562,5312807
MKONIJVG,866,130.981,148.742,150.003,147.721,149.943,4369348
MKONIJVG,867,133.783,151.925,152.825,148.322,149.523,7716118
MKONIJVG,868,137.115,155.708,156.308,152.645,153.306,10248273
MKONIJVG,869,135.247,152.225,155.708,151.744,153.126,8134008
MKONIJVG,870,132.313,148.922,151.384,148.382,151.024,12967575
MKONIJVG,871,133.86,150.664,151.324,149.162,149.463,4932435
MKONIJVG,872,133.967,150.784,151.084,147.721,148.682,7361459
MKONIJVG,873,134.127,150.964,152.105,150.003,150.183,6859371
MKONIJVG,874,132.9,149.583,152.825,148.021,149.342,8865974
MKONIJVG,875,132.953,149.643,150.363,149.282,150.123,6486360
MKONIJVG,876,129.699,145.98,148.562,145.98,148.262,7101056
MKONIJVG,877,131.086,147.541,147.721,145.679,146.1,6925616
MKONIJVG,878,134.554,151.444,151.564,148.262,148.502,7287070
MKONIJVG,879,134.394,151.264,151.985,148.862,151.024,6615171
MKONIJVG,880,135.888,152.945,153.066,149.102,149.342,7106868
MKONIJVG,881,143.09,161.052,163.334,157.449,158.35,17556142
MKONIJVG,882,145.598,163.874,164.595,161.893,162.073,11975072
MKONIJVG,883,148.158,166.757,166.757,164.055,165.135,10936192
MKONIJVG,884,149.546,168.318,169.339,164.715,165.916,8512131
MKONIJVG,885,149.759,168.558,169.159,167.477,168.018,7881465
MKONIJVG,886,149.866,168.678,169.159,167.597,168.018,4203151
MKONIJVG,887,148.692,167.357,169.819,167.357,167.958,7194629
MKONIJVG,888,147.252,165.736,167.177,165.015,166.577,6512639
MKONIJVG,889,149.546,168.318,169.159,165.976,166.937,12819246
MKONIJVG,890,154.614,174.023,175.284,169.459,171.801,23650790
MKONIJVG,891,154.667,174.083,177.506,172.642,172.942,21821492
MKONIJVG,892,153.547,172.822,174.143,172.341,173.062,12515562
MKONIJVG,893,153.921,173.242,175.584,172.822,172.882,10891745
MKONIJVG,894,157.815,177.626,178.586,173.602,173.843,13568265
MKONIJVG,895,157.442,177.205,179.127,176.665,178.346,12800695
MKONIJVG,896,157.655,177.446,178.106,176.605,177.265,8119570
MKONIJVG,897,157.175,176.905,177.986,175.524,176.605,11258460
MKONIJVG,898,156.802,176.485,177.626,175.044,176.124,11836536
MKONIJVG,899,156.535,176.184,176.425,174.503,175.164,7056526
MKONIJVG,900,154.294,173.662,176.124,173.602,175.464,11827194
MKONIJVG,901,156.855,176.545,176.545,173.422,173.783,9909318
MKONIJVG,902,157.869,177.686,178.887,175.224,175.404,15958553
MKONIJVG,903,157.602,177.385,178.887,176.905,177.446,17507948
MKONIJVG,904,158.135,177.986,178.586,176.004,176.965,20415496
MKONIJVG,905,159.629,179.667,179.847,175.644,176.785,21001065
MKONIJVG,906,158.722,178.646,179.847,176.425,178.707,24223820
MKONIJVG,907,160.696,180.868,181.769,177.806,177.926,39878106
MKONIJVG,908,163.631,184.171,185.072,181.349,181.349,32906128
MKONIJVG,909,160.91,181.109,185.552,180.808,182.61,48758585
MKONIJVG,910,161.55,181.829,183.09,179.007,179.307,41158506
MKONIJVG,911,161.977,182.309,183.751,178.767,179.427,47428443
MKONIJVG,912,161.763,182.069,184.651,180.148,183.571,71829818
MKONIJVG,913,162.83,183.27,183.571,180.748,181.469,29604937
MKONIJVG,914,161.496,181.769,183.21,181.649,182.43,16474830
MKONIJVG,915,163.577,184.111,186.093,181.409,181.709,35097446
MKONIJVG,916,163.204,183.691,185.072,181.709,183.691,22546746
MKONIJVG,917,163.577,184.111,185.372,181.829,182.129,24292847
MKONIJVG,918,161.977,182.309,184.051,181.949,183.991,9019215
MKONIJVG,919,161.977,182.309,182.43,181.289,181.769,5519454
MKONIJVG,920,159.736,179.787,182.85,179.787,182.129,13275205
MKONIJVG,921,160.963,181.169,181.649,179.367,180.088,9033403
MKONIJVG,922,159.896,179.968,181.529,179.427,180.688,7347903
MKONIJVG,923,160.216,180.328,181.649,179.968,180.688,10486377
MKONIJVG,924,162.67,183.09,183.27,179.908,180.568,9692579
MKONIJVG,925,162.03,182.37,182.79,180.868,182.67,11104437
MKONIJVG,926,161.07,181.289,182.43,179.607,180.568,8870304
MKONIJVG,927,162.564,182.97,183.691,179.908,180.268,8419823
MKONIJVG,928,163.524,184.051,185.732,182.37,182.79,7840649
MKONIJVG,929,161.443,181.709,183.811,181.048,182.069,10476019
MKONIJVG,930,161.443,181.709,182.91,178.767,181.709,10834325
MKONIJVG,931,161.763,182.069,183.811,181.469,182.55,9882823
MKONIJVG,932,165.284,186.033,187.534,182.67,182.91,12295160
MKONIJVG,933,164.21,183.45,186.453,183.33,185.792,9662753
MKONIJVG,934,162.758,181.829,183.631,181.829,182.49,13846104
MKONIJVG,935,163.403,182.55,183.751,181.048,182.67,6780968
MKONIJVG,936,163.887,183.09,183.931,181.109,183.09,7036958
MKONIJVG,937,166.36,185.852,186.153,183.27,183.27,5957677
MKONIJVG,938,165.715,185.132,185.732,184.291,185.552,2251302
MKONIJVG,939,166.091,185.552,186.153,183.811,184.591,4422654
MKONIJVG,940,168.133,187.834,189.035,186.153,186.213,5562169
MKONIJVG,941,166.897,186.453,188.795,186.213,187.834,4850636
MKONIJVG,942,167.435,187.053,189.095,184.892,185.312,8710801
MKONIJVG,943,165.069,184.411,184.711,181.649,183.45,10471656
MKONIJVG,944,165.231,184.591,185.192,182.85,184.231,9188493
MKONIJVG,945,162.597,181.649,184.471,180.448,181.769,10433554
MKONIJVG,946,155.717,173.963,179.908,173.242,178.046,15365290
MKONIJVG,947,152.922,170.84,175.944,170.18,175.344,12405836
MKONIJVG,948,153.62,171.621,179.667,169.639,171.381,9730914
MKONIJVG,949,153.943,171.981,173.422,170.18,172.702,7940617
MKONIJVG,950,151.793,169.579,174.503,169.339,173.602,9278669
MKONIJVG,951,156.201,174.503,175.644,169.879,169.999,10863901
MKONIJVG,952,153.137,171.08,172.702,168.738,168.979,11561312
MKONIJVG,953,153.137,171.08,173.482,169.339,172.461,8657362
MKONIJVG,954,150.503,168.138,170.72,165.015,167.718,14665098
MKONIJVG,955,153.674,171.681,174.083,168.919,168.919,9331942
MKONIJVG,956,151.793,169.579,171.501,166.396,171.441,14632891
MKONIJVG,957,150.718,168.378,171.08,168.138,170.059,7468671
MKONIJVG,958,152.169,169.999,171.381,168.438,168.558,7066351
MKONIJVG,959,150.503,168.138,171.621,167.057,169.339,7679764
MKONIJVG,960,151.632,169.399,170.24,167.718,169.459,6672840
MKONIJVG,961,156.416,174.743,174.803,170.18,170.9,8588985
MKONIJVG,962,153.943,171.981,174.323,171.501,174.203,7235096
MKONIJVG,963,151.793,169.579,169.879,167.657,169.759,6673157
