series,hour_num,value
T166,564,815.0
T166,565,926.0
T166,566,870.0
T166,567,638.0
T166,568,375.0
T166,569,255.0
T166,570,246.0
T166,571,237.0
T166,572,86.0
T166,573,45.0
T166,574,27.0
T166,575,26.0
T166,576,15.0
T166,577,14.0
T166,578,21.0
T166,579,29.0
T166,580,134.0
T166,581,481.0
T166,582,530.0
T166,583,586.0
T166,584,593.0
T166,585,646.0
T166,586,762.0
T166,587,575.0
T166,588,621.0
T166,589,709.0
T166,590,808.0
T166,591,435.0
T166,592,297.0
T166,593,176.0
T166,594,180.0
T166,595,153.0
T166,596,131.0
T166,597,84.0
T166,598,61.0
T166,599,31.0
T166,600,14.0
T166,601,14.0
T166,602,11.0
T166,603,18.0
T166,604,32.0
T166,605,65.0
T166,606,108.0
T166,607,145.0
T166,608,147.0
T166,609,195.0
T166,610,230.0
T166,611,260.0
T166,612,220.0
T166,613,199.0
T166,614,242.0
T166,615,179.0
T166,616,181.0
T166,617,124.0
T166,618,102.0
T166,619,130.0
T166,620,92.0
T166,621,56.0
T166,622,48.0
T166,623,19.0
T166,624,20.0
T166,625,18.0
T166,626,17.0
T166,627,19.0
T166,628,21.0
T166,629,49.0
T166,630,146.0
T166,631,159.0
T166,632,157.0
T166,633,204.0
T166,634,223.0
T166,635,329.0
T166,636,207.0
T166,637,224.0
T166,638,200.0
T166,639,176.0
T166,640,141.0
T166,641,109.0
T166,642,90.0
T166,643,78.0
T166,644,59.0
T166,645,37.0
T166,646,29.0
T166,647,22.0
T166,648,16.0
T166,649,14.0
T166,650,14.0
T166,651,36.0
T166,652,161.0
T166,653,444.0
T166,654,564.0
T166,655,568.0
T166,656,548.0
T166,657,715.0
T166,658,908.0
T166,659,717.0
T166,660,736.0
T166,661,839.0
T166,662,791.0
T166,663,636.0
T166,664,403.0
T166,665,276.0
T166,666,179.0
T166,667,97.0
T166,668,51.0
T166,669,47.0
T166,670,28.0
T166,671,11.0
T166,672,18.0
T166,673,17.0
T166,674,20.0
T166,675,34.0
T166,676,146.0
T166,677,514.0
T166,678,649.0
T166,679,538.0
T166,680,566.0
T166,681,715.0
T166,682,641.0
T166,683,627.0
T166,684,700.0
T166,685,866.0
T166,686,905.0
T166,687,638.0
T166,688,369.0
T166,689,253.0
T166,690,164.0
T166,691,106.0
T166,692,62.0
T166,693,40.0
T166,694,25.0
T166,695,12.0
T166,696,13.0
T166,697,12.0
T166,698,14.0
T166,699,43.0
T166,700,180.0
T166,701,521.0
T166,702,612.0
T166,703,671.0
T166,704,695.0
T166,705,759.0
T166,706,779.0
T166,707,759.0
T166,708,775.0
T166,709,889.0
T166,710,940.0
T166,711,628.0
T166,712,520.0
T166,713,229.0
T166,714,222.0
T166,715,110.0
T166,716,79.0
T166,717,32.0
T166,718,37.0
T166,719,15.0
T166,720,11.0
T166,721,15.0
T166,722,16.0
T166,723,35.0
T166,724,128.0
T166,725,491.0
T166,726,685.0
T166,727,690.0
T166,728,604.0
T166,729,803.0
T166,730,760.0
T166,731,713.0
T166,732,792.0
T166,733,941.0
T166,734,889.0
T166,735,678.0
T166,736,365.0
T166,737,254.0
T166,738,229.0
T166,739,99.0
T166,740,74.0
T166,741,47.0
T166,742,34.0
T166,743,17.0
T166,744,15.0
T166,745,15.0
T166,746,18.0
T166,747,41.0
T166,748,157.0
T19,375,2444.0
T19,376,2675.0
T19,377,2765.0
T19,378,2852.0
T19,379,2973.0
T19,380,2967.0
T19,381,2958.0
T19,382,2897.0
T19,383,2829.0
T19,384,2741.0
T19,385,2639.0
T19,386,2611.0
T19,387,2526.0
T19,388,2341.0
T19,389,2126.0
T19,390,1950.0
T19,391,1826.0
T19,392,1732.0
T19,393,1684.0
T19,394,1674.0
T19,395,1736.0
T19,396,1841.0
T19,397,1940.0
T19,398,2136.0
T19,399,2365.0
T19,400,2600.0
T19,401,2799.0
T19,402,2918.0
T19,403,2984.0
T19,404,2947.0
T19,405,2859.0
T19,406,2771.0
T19,407,2683.0
T19,408,2568.0
T19,409,2471.0
T19,410,2449.0
T19,411,2366.0
T19,412,2228.0
T19,413,2054.0
T19,414,1888.0
T19,415,1780.0
T19,416,1706.0
T19,417,1659.0
T19,418,1640.0
T19,419,1658.0
T19,420,1700.0
T19,421,1760.0
T19,422,1979.0
T19,423,2231.0
T19,424,2463.0
T19,425,2656.0
T19,426,2798.0
T19,427,2866.0
T19,428,2894.0
T19,429,2815.0
T19,430,2766.0
T19,431,2721.0
T19,432,2626.0
T19,433,2512.0
T19,434,2474.0
T19,435,2401.0
T19,436,2243.0
T19,437,2070.0
T19,438,1911.0
T19,439,1791.0
T19,440,1694.0
T19,441,1643.0
T19,442,1615.0
T19,443,1616.0
T19,444,1650.0
T19,445,1697.0
T19,446,1940.0
T19,447,2205.0
T19,448,2458.0
T19,449,2651.0
T19,450,2817.0
T19,451,2930.0
T19,452,3024.0
T19,453,2982.0
T19,454,2978.0
T19,455,2998.0
T19,456,2945.0
T19,457,2821.0
T19,458,2743.0
T19,459,2649.0
T19,460,2451.0
T19,461,2231.0
T19,462,2022.0
T19,463,1888.0
T19,464,1788.0
T19,465,1737.0
T19,466,1731.0
T19,467,1795.0
T19,468,1929.0
T19,469,2042.0
T19,470,2248.0
T19,471,2504.0
T19,472,2729.0
T19,473,2945.0
T19,474,3050.0
T19,475,3133.0
T19,476,3153.0
T19,477,3162.0
T19,478,3120.0
T19,479,3106.0
T19,480,2967.0
T19,481,2836.0
T19,482,2765.0
T19,483,2671.0
T19,484,2463.0
T19,485,2239.0
T19,486,2040.0
T19,487,1896.0
T19,488,1806.0
T19,489,1755.0
T19,490,1752.0
T19,491,1820.0
T19,492,1951.0
T19,493,2070.0
T19,494,2279.0
T19,495,2527.0
T19,496,2765.0
T19,497,2947.0
T19,498,3049.0
T19,499,3056.0
T19,500,3044.0
T19,501,3035.0
T19,502,2974.0
T19,503,2893.0
T19,504,2811.0
T19,505,2728.0
T19,506,2687.0
T19,507,2602.0
T19,508,2421.0
T19,509,2197.0
T19,510,2017.0
T19,511,1888.0
T19,512,1799.0
T19,513,1755.0
T19,514,1758.0
T19,515,1836.0
T19,516,1961.0
T19,517,2078.0
T19,518,2282.0
T19,519,2519.0
T19,520,2768.0
T19,521,2935.0
T19,522,3017.0
T19,523,3031.0
T19,524,2992.0
T19,525,2969.0
T19,526,2899.0
T19,527,2822.0
T19,528,2772.0
T19,529,2696.0
T19,530,2647.0
T19,531,2567.0
T19,532,2384.0
T19,533,2180.0
T19,534,1998.0
T19,535,1874.0
T19,536,1792.0
T19,537,1749.0
T19,538,1746.0
T19,539,1821.0
T19,540,1963.0
T19,541,2073.0
T19,542,2281.0
T19,543,2537.0
T19,544,2774.0
T19,545,2982.0
T19,546,3095.0
T19,547,3164.0
T19,548,3211.0
T19,549,3255.0
T19,550,3195.0
T19,551,3056.0
T19,552,2947.0
T19,553,2856.0
T19,554,2793.0
T19,555,2691.0
T19,556,2496.0
T19,557,2282.0
T19,558,2102.0
T19,559,1951.0
T19,560,1856.0
T19,561,1808.0
T19,562,1804.0
T19,563,1873.0
T19,564,1995.0
T19,565,2060.0
T19,566,2189.0
T19,567,2348.0
T19,568,2533.0
T19,569,2677.0
T19,570,2696.0
T19,571,2626.0
T19,572,2594.0
T19,573,2619.0
T19,574,2631.0
T19,575,2623.0
T19,576,2547.0
T19,577,2477.0
T19,578,2452.0
T19,579,2387.0
T19,580,2230.0
T19,581,2072.0
T19,582,1905.0
T19,583,1795.0
T19,584,1710.0
T19,585,1649.0
T19,586,1635.0
T19,587,1663.0
T19,588,1718.0
T19,589,1764.0
T19,590,1921.0
T19,591,2126.0
T19,592,2322.0
T19,593,2459.0
T19,594,2550.0
T19,595,2645.0
T19,596,2695.0
T19,597,2715.0
T19,598,2663.0
T19,599,2575.0
T19,600,2484.0
T19,601,2379.0
T19,602,2365.0
T19,603,2295.0
T19,604,2143.0
T19,605,1992.0
T19,606,1838.0
T19,607,1724.0
T19,608,1638.0
T19,609,1593.0
T19,610,1576.0
T19,611,1593.0
T19,612,1624.0
T19,613,1668.0
T19,614,1869.0
T19,615,2103.0
T19,616,2345.0
T19,617,2528.0
T19,618,2677.0
T19,619,2805.0
T19,620,2869.0
T19,621,2890.0
T19,622,2819.0
T19,623,2746.0
T19,624,2645.0
T19,625,2546.0
T19,626,2501.0
T19,627,2422.0
T19,628,2261.0
T19,629,2075.0
T19,630,1916.0
T19,631,1781.0
T19,632,1719.0
T19,633,1677.0
T19,634,1686.0
T19,635,1761.0
T19,636,1902.0
T19,637,2012.0
T19,638,2167.0
T19,639,2352.0
T19,640,2547.0
T19,641,2689.0
T19,642,2799.0
T19,643,2833.0
T19,644,2785.0
T19,645,2801.0
T19,646,2836.0
T19,647,2784.0
T19,648,2691.0
T19,649,2587.0
T19,650,2560.0
T19,651,2477.0
T19,652,2297.0
T19,653,2099.0
T19,654,1921.0
T19,655,1804.0
T19,656,1719.0
T19,657,1683.0
T19,658,1679.0
T19,659,1758.0
T19,660,1919.0
T19,661,2018.0
T19,662,2163.0
T19,663,2347.0
T19,664,2532.0
T19,665,2666.0
T19,666,2758.0
T19,667,2907.0
T19,668,2920.0
T19,669,2828.0
T19,670,2789.0
T19,671,2708.0
T19,672,2626.0
T19,673,2555.0
T19,674,2535.0
T19,675,2450.0
T19,676,2287.0
T19,677,2082.0
T19,678,1897.0
T19,679,1773.0
T19,680,1694.0
T19,681,1658.0
T19,682,1654.0
T19,683,1723.0
T19,684,1876.0
T19,685,1963.0
T19,686,2118.0
T19,687,2311.0
T19,688,2515.0
T19,689,2740.0
T19,690,2965.0
T19,691,3084.0
T19,692,3137.0
T19,693,3140.0
T19,694,3038.0
T19,695,2842.0
T19,696,2729.0
T19,697,2637.0
T19,698,2597.0
T19,699,2498.0
T19,700,2300.0
T19,701,2086.0
T19,702,1901.0
T19,703,1764.0
T19,704,1687.0
T19,705,1642.0
T19,706,1638.0
T19,707,1720.0
T19,708,1877.0
T19,709,1971.0
T19,710,2135.0
T19,711,2350.0
T19,712,2579.0
T19,713,2794.0
T19,714,2966.0
T19,715,3089.0
T19,716,3140.0
T19,717,3173.0
T19,718,3054.0
T19,719,2910.0
T19,720,2772.0
T19,721,2634.0
T19,722,2597.0
T19,723,2501.0
T19,724,2311.0
T19,725,2099.0
T19,726,1907.0
T19,727,1790.0
T19,728,1698.0
T19,729,1654.0
T19,730,1658.0
T19,731,1733.0
T19,732,1849.0
T19,733,1934.0
T19,734,2105.0
T19,735,2311.0
T19,736,2542.0
T19,737,2728.0
T19,738,2810.0
T19,739,2774.0
T19,740,2716.0
T19,741,2759.0
T19,742,2785.0
T19,743,2776.0
T19,744,2718.0
T19,745,2586.0
T19,746,2530.0
T19,747,2406.0
T19,748,2254.0
T25,375,2082.0
T25,376,2213.0
T25,377,2291.0
T25,378,2374.0
T25,379,2447.0
T25,380,2512.0
T25,381,2581.0
T25,382,2660.0
T25,383,2708.0
T25,384,2760.0
T25,385,2777.0
T25,386,2774.0
T25,387,2736.0
T25,388,2634.0
T25,389,2561.0
T25,390,2448.0
T25,391,2239.0
T25,392,2079.0
T25,393,1975.0
T25,394,1906.0
T25,395,1874.0
T25,396,1846.0
T25,397,1875.0
T25,398,1946.0
T25,399,2055.0
T25,400,2169.0
T25,401,2256.0
T25,402,2328.0
T25,403,2373.0
T25,404,2384.0
T25,405,2414.0
T25,406,2451.0
T25,407,2450.0
T25,408,2445.0
T25,409,2415.0
T25,410,2382.0
T25,411,2356.0
T25,412,2329.0
T25,413,2327.0
T25,414,2273.0
T25,415,2134.0
T25,416,2012.0
T25,417,1923.0
T25,418,1875.0
T25,419,1836.0
T25,420,1816.0
T25,421,1821.0
T25,422,1844.0
T25,423,1915.0
T25,424,2019.0
T25,425,2121.0
T25,426,2201.0
T25,427,2254.0
T25,428,2323.0
T25,429,2370.0
T25,430,2446.0
T25,431,2498.0
T25,432,2552.0
T25,433,2581.0
T25,434,2595.0
T25,435,2551.0
T25,436,2477.0
T25,437,2403.0
T25,438,2303.0
T25,439,2173.0
T25,440,2020.0
T25,441,1920.0
T25,442,1861.0
T25,443,1809.0
T25,444,1787.0
T25,445,1783.0
T25,446,1773.0
T25,447,1831.0
T25,448,1931.0
T25,449,2046.0
T25,450,2144.0
T25,451,2231.0
T25,452,2327.0
T25,453,2425.0
T25,454,2513.0
T25,455,2615.0
T25,456,2700.0
T25,457,2766.0
T25,458,2788.0
T25,459,2774.0
T25,460,2699.0
T25,461,2581.0
T25,462,2429.0
T25,463,2209.0
T25,464,2038.0
T25,465,1924.0
T25,466,1870.0
T25,467,1817.0
T25,468,1814.0
T25,469,1864.0
T25,470,1955.0
T25,471,2091.0
T25,472,2249.0
T25,473,2366.0
T25,474,2502.0
T25,475,2613.0
T25,476,2725.0
T25,477,2841.0
T25,478,2950.0
T25,479,3038.0
T25,480,3102.0
T25,481,3139.0
T25,482,3162.0
T25,483,3126.0
T25,484,3026.0
T25,485,2910.0
T25,486,2736.0
T25,487,2497.0
T25,488,2289.0
T25,489,2169.0
T25,490,2087.0
T25,491,2020.0
T25,492,1986.0
T25,493,2007.0
T25,494,2081.0
T25,495,2220.0
T25,496,2354.0
T25,497,2469.0
T25,498,2581.0
T25,499,2694.0
T25,500,2791.0
T25,501,2893.0
T25,502,2998.0
T25,503,3067.0
T25,504,3092.0
T25,505,3118.0
T25,506,3135.0
T25,507,3100.0
T25,508,2994.0
T25,509,2898.0
T25,510,2702.0
T25,511,2464.0
T25,512,2295.0
T25,513,2174.0
T25,514,2099.0
T25,515,2045.0
T25,516,2012.0
T25,517,2039.0
T25,518,2140.0
T25,519,2273.0
T25,520,2425.0
T25,521,2524.0
T25,522,2611.0
T25,523,2742.0
T25,524,2837.0
T25,525,2914.0
T25,526,2958.0
T25,527,2982.0
T25,528,2938.0
T25,529,2857.0
T25,530,2767.0
T25,531,2653.0
T25,532,2579.0
T25,533,2518.0
T25,534,2400.0
T25,535,2228.0
T25,536,2100.0
T25,537,2020.0
T25,538,1966.0
T25,539,1919.0
T25,540,1899.0
T25,541,1940.0
T25,542,2029.0
T25,543,2153.0
T25,544,2278.0
T25,545,2388.0
T25,546,2491.0
T25,547,2594.0
T25,548,2691.0
T25,549,2767.0
T25,550,2845.0
T25,551,2882.0
T25,552,2893.0
T25,553,2898.0
T25,554,2894.0
T25,555,2857.0
T25,556,2765.0
T25,557,2677.0
T25,558,2533.0
T25,559,2322.0
T25,560,2152.0
T25,561,2053.0
T25,562,1960.0
T25,563,1910.0
T25,564,1894.0
T25,565,1910.0
T25,566,1996.0
T25,567,2102.0
T25,568,2229.0
T25,569,2330.0
T25,570,2418.0
T25,571,2533.0
T25,572,2616.0
T25,573,2697.0
T25,574,2768.0
T25,575,2830.0
T25,576,2846.0
T25,577,2858.0
T25,578,2821.0
T25,579,2764.0
T25,580,2658.0
T25,581,2577.0
T25,582,2438.0
T25,583,2265.0
T25,584,2102.0
T25,585,1993.0
T25,586,1911.0
T25,587,1863.0
T25,588,1816.0
T25,589,1820.0
T25,590,1833.0
T25,591,1902.0
T25,592,1997.0
T25,593,2142.0
T25,594,2239.0
T25,595,2355.0
T25,596,2421.0
T25,597,2516.0
T25,598,2588.0
T25,599,2678.0
T25,600,2732.0
T25,601,2780.0
T25,602,2780.0
T25,603,2741.0
T25,604,2613.0
T25,605,2528.0
T25,606,2394.0
T25,607,2198.0
T25,608,2034.0
T25,609,1935.0
T25,610,1853.0
T25,611,1794.0
T25,612,1771.0
T25,613,1763.0
T25,614,1752.0
T25,615,1804.0
T25,616,1905.0
T25,617,2006.0
T25,618,2105.0
T25,619,2168.0
T25,620,2240.0
T25,621,2295.0
T25,622,2374.0
T25,623,2463.0
T25,624,2526.0
T25,625,2578.0
T25,626,2567.0
T25,627,2500.0
T25,628,2415.0
T25,629,2354.0
T25,630,2224.0
T25,631,2033.0
T25,632,1896.0
T25,633,1821.0
T25,634,1764.0
T25,635,1738.0
T25,636,1733.0
T25,637,1776.0
T25,638,1880.0
T25,639,1993.0
T25,640,2098.0
T25,641,2160.0
T25,642,2212.0
T25,643,2252.0
T25,644,2256.0
T25,645,2265.0
T25,646,2289.0
T25,647,2317.0
T25,648,2322.0
T25,649,2347.0
T25,650,2349.0
T25,651,2315.0
T25,652,2287.0
T25,653,2262.0
T25,654,2176.0
T25,655,2001.0
T25,656,1871.0
T25,657,1812.0
T25,658,1758.0
T25,659,1738.0
T25,660,1737.0
T25,661,1779.0
T25,662,1877.0
T25,663,1996.0
T25,664,2088.0
T25,665,2152.0
T25,666,2208.0
T25,667,2264.0
T25,668,2293.0
T25,669,2334.0
T25,670,2382.0
T25,671,2426.0
T25,672,2473.0
T25,673,2528.0
T25,674,2576.0
T25,675,2562.0
T25,676,2505.0
T25,677,2448.0
T25,678,2327.0
T25,679,2148.0
T25,680,2001.0
T25,681,1907.0
T25,682,1861.0
T25,683,1812.0
T25,684,1811.0
T25,685,1851.0
T25,686,1939.0
T25,687,2043.0
T25,688,2152.0
T25,689,2235.0
T25,690,2276.0
T25,691,2352.0
T25,692,2410.0
T25,693,2502.0
T25,694,2589.0
T25,695,2666.0
T25,696,2733.0
T25,697,2794.0
T25,698,2829.0
T25,699,2815.0
T25,700,2742.0
T25,701,2657.0
T25,702,2473.0
T25,703,2260.0
T25,704,2081.0
T25,705,1988.0
T25,706,1924.0
T25,707,1885.0
T25,708,1865.0
T25,709,1902.0
T25,710,1983.0
T25,711,2094.0
T25,712,2218.0
T25,713,2325.0
T25,714,2406.0
T25,715,2507.0
T25,716,2598.0
T25,717,2729.0
T25,718,2838.0
T25,719,2938.0
T25,720,3009.0
T25,721,3065.0
T25,722,3089.0
T25,723,3054.0
T25,724,2959.0
T25,725,2827.0
T25,726,2657.0
T25,727,2413.0
T25,728,2233.0
T25,729,2068.0
T25,730,1945.0
T25,731,1887.0
T25,732,1860.0
T25,733,1905.0
T25,734,2000.0
T25,735,2107.0
T25,736,2250.0
T25,737,2378.0
T25,738,2489.0
T25,739,2593.0
T25,740,2715.0
T25,741,2831.0
T25,742,2964.0
T25,743,3071.0
T25,744,3115.0
T25,745,3153.0
T25,746,3135.0
T25,747,3121.0
T25,748,3005.0
T26,375,15319.0
T26,376,15914.0
T26,377,15955.0
T26,378,16079.0
T26,379,16325.0
T26,380,16503.0
T26,381,16698.0
T26,382,16981.0
T26,383,17119.0
T26,384,16892.0
T26,385,16410.0
T26,386,16191.0
T26,387,15734.0
T26,388,14338.0
T26,389,12918.0
T26,390,12039.0
T26,391,11355.0
T26,392,11490.0
T26,393,11340.0
T26,394,11473.0
T26,395,11723.0
T26,396,12765.0
T26,397,13807.0
T26,398,14726.0
T26,399,15390.0
T26,400,15996.0
T26,401,16459.0
T26,402,16771.0
T26,403,17160.0
T26,404,17388.0
T26,405,17523.0
T26,406,17637.0
T26,407,17649.0
T26,408,17190.0
T26,409,16666.0
T26,410,16568.0
T26,411,16128.0
T26,412,14946.0
T26,413,13649.0
T26,414,12574.0
T26,415,12176.0
T26,416,11777.0
T26,417,11633.0
T26,418,11819.0
T26,419,12021.0
T26,420,12491.0
T26,421,13008.0
T26,422,14143.0
T26,423,14779.0
T26,424,15279.0
T26,425,15509.0
T26,426,15629.0
T26,427,15766.0
T26,428,15841.0
T26,429,16085.0
T26,430,16460.0
T26,431,16770.0
T26,432,16819.0
T26,433,16657.0
T26,434,16699.0
T26,435,16465.0
T26,436,15438.0
T26,437,14279.0
T26,438,13293.0
T26,439,12958.0
T26,440,12778.0
T26,441,12517.0
T26,442,12426.0
T26,443,12458.0
T26,444,12770.0
T26,445,13575.0
T26,446,14988.0
T26,447,16248.0
T26,448,17522.0
T26,449,18636.0
T26,450,19517.0
T26,451,20094.0
T26,452,20354.0
T26,453,20522.0
T26,454,20904.0
T26,455,21290.0
T26,456,21142.0
T26,457,20788.0
T26,458,20690.0
T26,459,19878.0
T26,460,18326.0
T26,461,16938.0
T26,462,16223.0
T26,463,15725.0
T26,464,15478.0
T26,465,15274.0
T26,466,15534.0
T26,467,16157.0
T26,468,16634.0
T26,469,18149.0
T26,470,19750.0
T26,471,21013.0
T26,472,22137.0
T26,473,22970.0
T26,474,23474.0
T26,475,23930.0
T26,476,24087.0
T26,477,24174.0
T26,478,24298.0
T26,479,24287.0
T26,480,23818.0
T26,481,23021.0
T26,482,22482.0
T26,483,21419.0
T26,484,19303.0
T26,485,17385.0
T26,486,16428.0
T26,487,16070.0
T26,488,15459.0
T26,489,15225.0
T26,490,15295.0
T26,491,15646.0
T26,492,16310.0
T26,493,17210.0
T26,494,17943.0
T26,495,18498.0
T26,496,19179.0
T26,497,19778.0
T26,498,20288.0
T26,499,20971.0
T26,500,21490.0
T26,501,22035.0
T26,502,22398.0
T26,503,22549.0
T26,504,21977.0
T26,505,21199.0
T26,506,20691.0
T26,507,19794.0
T26,508,17947.0
T26,509,16043.0
T26,510,15114.0
T26,511,14527.0
T26,512,14027.0
T26,513,13787.0
T26,514,13945.0
T26,515,14092.0
T26,516,15133.0
T26,517,15778.0
T26,518,16684.0
T26,519,17322.0
T26,520,17903.0
T26,521,18341.0
T26,522,18690.0
T26,523,19132.0
T26,524,19364.0
T26,525,19517.0
T26,526,19572.0
T26,527,19494.0
T26,528,18971.0
T26,529,18328.0
T26,530,18004.0
T26,531,17408.0
T26,532,15842.0
T26,533,14345.0
T26,534,13022.0
T26,535,12704.0
T26,536,12534.0
T26,537,12245.0
T26,538,12299.0
T26,539,12626.0
T26,540,13605.0
T26,541,14834.0
T26,542,15814.0
T26,543,16493.0
T26,544,17099.0
T26,545,17583.0
T26,546,17942.0
T26,547,18361.0
T26,548,18572.0
T26,549,18649.0
T26,550,18760.0
T26,551,18720.0
T26,552,18397.0
T26,553,17867.0
T26,554,17678.0
T26,555,17088.0
T26,556,15588.0
T26,557,14049.0
T26,558,12825.0
T26,559,12311.0
T26,560,12335.0
T26,561,12367.0
T26,562,12249.0
T26,563,12525.0
T26,564,13391.0
T26,565,14491.0
T26,566,15549.0
T26,567,16267.0
T26,568,16882.0
T26,569,17360.0
T26,570,17682.0
T26,571,17921.0
T26,572,18027.0
T26,573,18068.0
T26,574,18039.0
T26,575,17856.0
T26,576,17349.0
T26,577,16759.0
T26,578,16574.0
T26,579,16084.0
T26,580,14836.0
T26,581,13491.0
T26,582,12639.0
T26,583,11886.0
T26,584,11770.0
T26,585,11894.0
T26,586,11892.0
T26,587,11732.0
T26,588,11967.0
T26,589,12577.0
T26,590,13336.0
T26,591,14180.0
T26,592,14711.0
T26,593,15052.0
T26,594,15195.0
T26,595,15230.0
T26,596,15283.0
T26,597,15404.0
T26,598,15585.0
T26,599,15694.0
T26,600,15541.0
T26,601,15194.0
T26,602,15276.0
T26,603,14944.0
T26,604,14113.0
T26,605,12987.0
T26,606,12508.0
T26,607,11954.0
T26,608,11802.0
T26,609,11592.0
T26,610,11793.0
T26,611,12206.0
T26,612,12471.0
T26,613,12566.0
T26,614,12844.0
T26,615,13771.0
T26,616,14486.0
T26,617,14975.0
T26,618,15401.0
T26,619,15782.0
T26,620,16036.0
T26,621,16300.0
T26,622,16682.0
T26,623,17001.0
T26,624,17021.0
T26,625,16871.0
T26,626,16922.0
T26,627,16487.0
T26,628,15293.0
T26,629,13956.0
T26,630,13512.0
T26,631,13562.0
T26,632,13493.0
T26,633,13423.0
T26,634,13437.0
T26,635,13872.0
T26,636,14680.0
T26,637,15590.0
T26,638,16714.0
T26,639,17553.0
T26,640,18278.0
T26,641,18885.0
T26,642,19340.0
T26,643,19804.0
T26,644,20277.0
T26,645,20615.0
T26,646,20815.0
T26,647,20756.0
T26,648,20383.0
T26,649,19792.0
T26,650,19566.0
T26,651,18733.0
T26,652,17037.0
T26,653,15769.0
T26,654,14918.0
T26,655,14416.0
T26,656,13975.0
T26,657,13963.0
T26,658,13857.0
T26,659,14289.0
T26,660,15066.0
T26,661,16464.0
T26,662,17618.0
T26,663,18702.0
T26,664,19832.0
T26,665,20806.0
T26,666,21631.0
T26,667,22365.0
T26,668,22815.0
T26,669,23012.0
T26,670,23083.0
T26,671,22972.0
T26,672,22452.0
T26,673,21730.0
T26,674,21389.0
T26,675,20440.0
T26,676,18660.0
T26,677,17048.0
T26,678,15948.0
T26,679,15464.0
T26,680,15154.0
T26,681,14839.0
T26,682,14598.0
T26,683,14513.0
T26,684,15209.0
T26,685,16959.0
T26,686,18434.0
T26,687,19748.0
T26,688,21063.0
T26,689,22145.0
T26,690,22876.0
T26,691,23538.0
T26,692,23852.0
T26,693,24051.0
T26,694,24300.0
T26,695,24329.0
T26,696,23951.0
T26,697,23325.0
T26,698,22928.0
T26,699,21906.0
T26,700,19876.0
T26,701,18096.0
T26,702,17288.0
T26,703,16707.0
T26,704,16027.0
T26,705,15949.0
T26,706,15987.0
T26,707,16358.0
T26,708,17358.0
T26,709,18142.0
T26,710,19507.0
T26,711,20714.0
T26,712,21814.0
T26,713,22550.0
T26,714,22991.0
T26,715,23426.0
T26,716,23723.0
T26,717,23631.0
T26,718,23278.0
T26,719,22771.0
T26,720,22038.0
T26,721,21348.0
T26,722,21009.0
T26,723,20126.0
T26,724,18420.0
T26,725,17020.0
T26,726,15892.0
T26,727,15155.0
T26,728,14721.0
T26,729,14593.0
T26,730,14519.0
T26,731,14748.0
T26,732,15375.0
T26,733,16710.0
T26,734,17993.0
T26,735,18931.0
T26,736,19824.0
T26,737,20417.0
T26,738,20752.0
T26,739,21141.0
T26,740,21434.0
T26,741,21597.0
T26,742,21691.0
T26,743,21560.0
T26,744,20913.0
T26,745,19990.0
T26,746,19328.0
T26,747,18443.0
T26,748,16833.0
T36,375,19867.0
T36,376,20492.0
T36,377,20919.0
T36,378,21250.0
T36,379,21705.0
T36,380,22037.0
T36,381,22412.0
T36,382,22689.0
T36,383,22715.0
T36,384,22149.0
T36,385,21361.0
T36,386,20816.0
T36,387,20507.0
T36,388,19174.0
T36,389,17638.0
T36,390,16378.0
T36,391,15565.0
T36,392,14909.0
T36,393,14627.0
T36,394,14690.0
T36,395,15234.0
T36,396,16421.0
T36,397,18124.0
T36,398,19464.0
T36,399,20593.0
T36,400,21453.0
T36,401,22002.0
T36,402,22390.0
T36,403,22748.0
T36,404,22915.0
T36,405,23010.0
T36,406,23069.0
T36,407,22853.0
T36,408,22089.0
T36,409,21277.0
T36,410,20997.0
T36,411,20766.0
T36,412,19771.0
T36,413,18450.0
T36,414,17358.0
T36,415,16506.0
T36,416,15986.0
T36,417,15683.0
T36,418,15602.0
T36,419,15754.0
T36,420,16144.0
T36,421,17101.0
T36,422,18411.0
T36,423,19591.0
T36,424,20587.0
T36,425,21495.0
T36,426,22173.0
T36,427,22605.0
T36,428,23108.0
T36,429,23766.0
T36,430,24361.0
T36,431,24465.0
T36,432,24179.0
T36,433,23633.0
T36,434,23364.0
T36,435,23158.0
T36,436,22109.0
T36,437,20827.0
T36,438,19556.0
T36,439,18598.0
T36,440,17872.0
T36,441,17371.0
T36,442,17088.0
T36,443,16891.0
T36,444,16973.0
T36,445,18035.0
T36,446,19809.0
T36,447,21644.0
T36,448,23480.0
T36,449,24852.0
T36,450,25865.0
T36,451,26574.0
T36,452,27160.0
T36,453,27606.0
T36,454,27776.0
T36,455,27687.0
T36,456,27249.0
T36,457,26653.0
T36,458,26495.0
T36,459,26295.0
T36,460,24962.0
T36,461,23353.0
T36,462,21942.0
T36,463,20979.0
T36,464,20325.0
T36,465,19920.0
T36,466,19880.0
T36,467,20439.0
T36,468,21566.0
T36,469,23560.0
T36,470,25433.0
T36,471,26899.0
T36,472,28117.0
T36,473,29064.0
T36,474,29652.0
T36,475,30212.0
T36,476,30449.0
T36,477,30575.0
T36,478,30573.0
T36,479,30329.0
T36,480,29625.0
T36,481,28794.0
T36,482,28220.0
T36,483,27474.0
T36,484,25559.0
